"Force","Voltage","Acceleration1","Acceleration2","Acceleration3","Fs",
15.7164,-0.031937,0.14832,-0.053883,-0.062608,,
15.7499,-0.032348,0.11515,-0.09634,-0.092775,,
15.6317,-0.032471,0.1009,-0.14639,-0.1549,,
15.4916,-0.032352,0.067492,-0.18075,-0.19393,,
15.1084,-0.032025,0.044759,-0.2214,-0.21919,,
14.7101,-0.031524,0.023737,-0.25632,-0.25774,,
14.2367,-0.030887,0.0014957,-0.29186,-0.29916,,
13.6705,-0.030169,-0.013511,-0.32422,-0.32597,,
13.232,-0.029391,-0.027327,-0.35251,-0.345,,
12.7472,-0.028602,-0.041801,-0.37032,-0.37122,,
12.272,-0.027826,-0.042544,-0.38797,-0.38642,,
11.925,-0.027099,-0.0582,-0.39739,-0.38571,,
11.4832,-0.026439,-0.058778,-0.39269,-0.3984,,
11.1705,-0.02585,-0.06145,-0.39537,-0.38391,,
10.8915,-0.025352,-0.060382,-0.38894,-0.37338,,
10.5864,-0.024938,-0.042596,-0.36579,-0.36332,,
10.4862,-0.024597,-0.043904,-0.3459,-0.33399,,
10.3609,-0.024322,-0.021943,-0.32042,-0.30885,,
10.271,-0.024092,-0.011002,-0.28332,-0.2812,,
10.2688,-0.023861,0.0059318,-0.2451,-0.2405,,
10.1255,-0.023607,0.024339,-0.19814,-0.1901,,
10.0085,-0.023271,0.041044,-0.14595,-0.15383,,
9.8242,-0.022826,0.060113,-0.09598,-0.10295,,
9.4975,-0.022214,0.079858,-0.043413,-0.054229,,
9.2226,-0.021389,0.095167,0.014613,-0.0067038,,
8.7584,-0.020314,0.11563,0.064908,0.054348,,
8.1442,-0.018946,0.13711,0.11502,0.097444,,
7.4567,-0.017256,0.14603,0.1723,0.14772,,
6.461,-0.015224,0.14949,0.2233,0.20195,,
5.3472,-0.012845,0.15986,0.26301,0.24397,,
4.0335,-0.0101,0.1622,0.31045,0.2818,,
2.4814,-0.0070149,0.16488,0.34566,0.31879,,
0.9177,-0.0036169,0.1627,0.37466,0.35135,,
-0.84426,6.2915e-05,0.15053,0.40119,0.37278,,
-2.7291,0.0039655,0.14463,0.41543,0.38451,,
-4.6277,0.0080469,0.12934,0.43042,0.4112,,
-6.7141,0.012212,0.10984,0.4402,0.41384,,
-8.765,0.016407,0.092404,0.43868,0.41085,,
-10.8175,0.020546,0.058826,0.43333,0.42054,,
-12.8897,0.024554,0.036109,0.4276,0.40558,,
-14.7068,0.028345,0.012538,0.40669,0.39097,,
-16.4524,0.031863,-0.012168,0.3821,0.37685,,
-18.0304,0.035031,-0.038886,0.36015,0.35255,,
-19.3352,0.037793,-0.071902,0.32894,0.3298,,
-20.5777,0.040124,-0.10119,0.29461,0.29365,,
-21.5375,0.041987,-0.12624,0.26091,0.25953,,
-22.2747,0.043371,-0.16075,0.22342,0.22877,,
-22.8574,0.044284,-0.18411,0.17859,0.18783,,
-23.0679,0.044746,-0.21086,0.1358,0.13838,,
-23.1335,0.044792,-0.2462,0.089232,0.098043,,
-23.023,0.044465,-0.25884,0.039422,0.050757,,
-22.6684,0.043817,-0.28658,-0.0083648,0.0023942,,
-22.3334,0.042917,-0.30797,-0.055216,-0.042976,,
-21.8344,0.041822,-0.32751,-0.10319,-0.093613,,
-21.2753,0.040606,-0.36099,-0.14949,-0.13958,,
-20.7576,0.039323,-0.37171,-0.19821,-0.1907,,
-20.0745,0.038027,-0.3888,-0.25168,-0.23667,,
-19.466,0.036785,-0.40387,-0.29645,-0.2794,,
-18.8805,0.035618,-0.41484,-0.34295,-0.32884,,
-18.2658,0.034562,-0.43012,-0.39169,-0.3711,,
-17.8364,0.033627,-0.43788,-0.42732,-0.40594,,
-17.3872,0.032805,-0.44219,-0.46613,-0.44137,,
-16.9806,0.032081,-0.45231,-0.49846,-0.461,,
-16.6703,0.031433,-0.44817,-0.52453,-0.48902,,
-16.2169,0.030827,-0.4484,-0.54812,-0.51044,,
-15.7737,0.030199,-0.44642,-0.56345,-0.51559,,
-15.2873,0.029513,-0.43062,-0.57268,-0.52924,,
-14.6679,0.02871,-0.41844,-0.57473,-0.52708,,
-14.0847,0.027735,-0.39858,-0.56833,-0.51763,,
-13.3254,0.026553,-0.37693,-0.55323,-0.50781,,
-12.4361,0.025103,-0.35509,-0.53081,-0.4798,,
-11.4688,0.02337,-0.31894,-0.50026,-0.45574,,
-10.1888,0.021321,-0.28109,-0.46155,-0.41779,,
-8.8021,0.018956,-0.24223,-0.41388,-0.36847,,
-7.2636,0.016295,-0.19412,-0.36127,-0.32166,,
-5.5017,0.013331,-0.14921,-0.29959,-0.26264,,
-3.7578,0.010116,-0.098341,-0.22901,-0.20099,,
-1.8539,0.006695,-0.044122,-0.16103,-0.13743,,
0.11064,0.0031181,0.0053763,-0.086349,-0.069671,,
2.0343,-0.0005449,0.062507,-0.010985,-0.0032322,,
4.1185,-0.004239,0.11384,0.0654,0.064643,,
6.1028,-0.0078887,0.16483,0.14446,0.13587,,
8.0182,-0.011433,0.22239,0.21751,0.19848,,
9.9119,-0.014812,0.27315,0.28944,0.26456,,
11.5389,-0.017972,0.31944,0.36151,0.32848,,
13.0774,-0.020872,0.36672,0.4235,0.38439,,
14.4311,-0.02347,0.40365,0.48115,0.43826,,
15.5405,-0.025763,0.44053,0.53302,0.48315,,
16.6074,-0.027725,0.47603,0.57379,0.52289,,
17.4439,-0.029379,0.49797,0.60743,0.56024,,
18.1066,-0.030727,0.5221,0.63431,0.58179,,
18.6717,-0.031778,0.53184,0.65012,0.59867,,
18.9486,-0.032584,0.53819,0.66167,0.60729,,
19.1563,-0.033174,0.54239,0.66091,0.60561,,
19.2065,-0.033545,0.53164,0.65322,0.6013,,
19.087,-0.033757,0.52761,0.63591,0.58095,,
19.0203,-0.033829,0.51258,0.61005,0.55701,,
18.8176,-0.033768,0.49252,0.57882,0.53067,,
18.5304,-0.033579,0.47504,0.53944,0.48902,,
18.2473,-0.033269,0.44044,0.49327,0.4476,,
17.7349,-0.032811,0.41022,0.44285,0.39804,,
17.1986,-0.032197,0.37228,0.38397,0.33974,,
16.5404,-0.031389,0.32328,0.32265,0.28503,,
15.6876,-0.03034,0.28608,0.25484,0.21907,,
14.8506,-0.029025,0.24071,0.18176,0.14964,,
13.8033,-0.02739,0.18788,0.11011,0.084635,,
12.5799,-0.025407,0.14215,0.034359,0.011133,,
11.2658,-0.023053,0.082062,-0.040936,-0.056383,,
9.6188,-0.02029,0.026691,-0.11488,-0.12701,,
7.8492,-0.017137,-0.028732,-0.1924,-0.20016,,
5.8866,-0.013592,-0.088626,-0.26643,-0.26025,,
3.708,-0.0096954,-0.13851,-0.33905,-0.3298,,
1.5489,-0.0055005,-0.19269,-0.41031,-0.39205,,
-0.75485,-0.0010838,-0.24789,-0.47179,-0.44472,,
-3.108,0.0034725,-0.28959,-0.52947,-0.49847,,
-5.3578,0.0080366,-0.33432,-0.5776,-0.54013,,
-7.6831,0.012512,-0.36977,-0.61694,-0.57233,,
-9.7949,0.01674,-0.40098,-0.65069,-0.59687,,
-11.7198,0.020603,-0.42914,-0.67085,-0.60849,,
-13.4307,0.023952,-0.44101,-0.68177,-0.61782,,
-14.6492,0.026654,-0.45037,-0.68392,-0.61208,,
-15.514,0.028608,-0.44709,-0.67116,-0.59388,,
-15.94,0.0297,-0.42905,-0.6482,-0.57365,,
-15.8354,0.029872,-0.40993,-0.61295,-0.53403,,
-15.3699,0.029058,-0.3793,-0.56379,-0.48842,,
-14.3488,0.027265,-0.34055,-0.50641,-0.43562,,
-12.8665,0.024518,-0.29877,-0.43634,-0.36691,,
-10.9911,0.020853,-0.24338,-0.35819,-0.29916,,
-8.5665,0.016383,-0.18465,-0.27347,-0.22194,,
-5.8724,0.011234,-0.12321,-0.18198,-0.13671,,
-2.9156,0.0055501,-0.052735,-0.088353,-0.060094,,
0.27693,-0.00048326,0.013959,0.0079109,0.028132,,
3.3964,-0.0066776,0.081123,0.10346,0.11217,,
6.5373,-0.012822,0.14751,0.19536,0.18794,,
9.5199,-0.018691,0.19993,0.28549,0.26851,,
12.1894,-0.024103,0.2619,0.365,0.33507,,
14.6596,-0.028851,0.31127,0.43643,0.39421,,
16.6404,-0.032768,0.3481,0.49881,0.45214,,
18.1213,-0.035711,0.38637,0.54757,0.49093,,
19.1344,-0.037582,0.40774,0.58289,0.52469,,
19.4169,-0.038288,0.42187,0.60804,0.5454,,
19.1627,-0.037812,0.42731,0.6145,0.55091,,
18.3042,-0.036173,0.41407,0.60971,0.54803,,
16.819,-0.033414,0.40006,0.59171,0.53032,,
14.9691,-0.029629,0.37091,0.55954,0.50338,,
12.6068,-0.024947,0.32875,0.5189,0.46843,,
9.8736,-0.019535,0.29106,0.46424,0.41791,,
6.9337,-0.01357,0.24025,0.40086,0.36536,,
3.6728,-0.0072625,0.18845,0.33392,0.30538,,
0.4273,-0.00083343,0.13343,0.25874,0.23739,,
-2.8017,0.0055308,0.069616,0.18376,0.17765,,
-5.95,0.011603,0.01583,0.10945,0.10594,,
-8.7107,0.017207,-0.041468,0.034384,0.039504,,
-11.2164,0.022178,-0.096297,-0.038125,-0.019154,,
-13.332,0.026367,-0.13707,-0.10563,-0.087029,,
-14.9302,0.029682,-0.1857,-0.16886,-0.13982,,
-16.1922,0.032038,-0.22274,-0.22342,-0.18902,,
-16.8993,0.033419,-0.25177,-0.27,-0.2387,,
-17.1358,0.033825,-0.28356,-0.30775,-0.27258,,
-16.9781,0.033299,-0.29157,-0.3368,-0.30765,,
-16.2426,0.031928,-0.30276,-0.35719,-0.32884,,
-15.1891,0.029804,-0.30726,-0.36814,-0.33926,,
-13.8147,0.027059,-0.3011,-0.37219,-0.35159,,
-12.1355,0.023855,-0.29944,-0.36725,-0.3541,,
-10.4313,0.020324,-0.28454,-0.35725,-0.34907,,
-8.5781,0.016636,-0.26451,-0.34353,-0.34117,,
-6.7345,0.012949,-0.24942,-0.32246,-0.32537,,
-5.0219,0.0094017,-0.22337,-0.29972,-0.31077,,
-3.2729,0.0061208,-0.2008,-0.27424,-0.28946,,
-1.7694,0.0032233,-0.17926,-0.24599,-0.26037,,
-0.48923,0.00079081,-0.14932,-0.21744,-0.2399,,
0.62471,-0.0011388,-0.1295,-0.19009,-0.20925,,
1.3202,-0.0025152,-0.10605,-0.16015,-0.18172,,
1.816,-0.003345,-0.085359,-0.13275,-0.15502,,
2.0394,-0.0036609,-0.067771,-0.10623,-0.12366,,
1.974,-0.0035148,-0.043654,-0.081042,-0.1002,,
1.8642,-0.0029622,-0.025146,-0.058359,-0.071706,,
1.5455,-0.0021034,-0.010365,-0.03401,-0.042258,,
1.1235,-0.0010275,0.0091063,-0.013212,-0.021548,,
0.70919,0.00017166,0.023381,0.0085416,0.0087388,,
0.15376,0.001369,0.036917,0.033042,0.037709,,
-0.29747,0.0024855,0.054894,0.053615,0.06189,,
-0.68459,0.0034225,0.065297,0.079711,0.093733,,
-1.0161,0.0041088,0.08482,0.10423,0.11624,,
-1.0496,0.0044731,0.098336,0.12786,0.14174,,
-0.97496,0.0044767,0.11053,0.15288,0.17166,,
-0.71823,0.0040953,0.1329,0.17599,0.18854,,
-0.20678,0.0033201,0.14533,0.20168,0.21656,,
0.34379,0.0021553,0.16311,0.2277,0.23978,,
1.1145,0.00064442,0.18,0.25047,0.2575,,
2.0008,-0.0011696,0.18858,0.2721,0.28335,,
2.9276,-0.0032339,0.20709,0.29224,0.29628,,
4.0784,-0.0054849,0.22134,0.3088,0.31101,,
5.2056,-0.007848,0.23018,0.32399,0.32489,,
6.3165,-0.010232,0.25008,0.33144,0.32561,,
7.4643,-0.012562,0.25431,0.33541,0.32705,,
8.4083,-0.01479,0.2627,0.33608,0.32561,,
9.305,-0.016822,0.26888,0.32916,0.31819,,
10.0349,-0.018589,0.26317,0.32096,0.31029,,
10.5443,-0.020062,0.263,0.30543,0.29042,,
11.0116,-0.021174,0.25257,0.28377,0.26959,,
11.216,-0.021912,0.23921,0.26034,0.25079,,
11.2141,-0.022241,0.23158,0.22878,0.21668,,
11.0721,-0.022154,0.20941,0.19555,0.18567,,
10.5851,-0.021655,0.18408,0.15981,0.14988,,
9.9597,-0.020748,0.15584,0.11962,0.10953,,
9.1224,-0.019449,0.11642,0.078984,0.072425,,
8.0301,-0.017771,0.086401,0.033141,0.022865,,
6.9296,-0.015763,0.049067,-0.012739,-0.021189,,
5.6295,-0.01345,0.0028438,-0.058228,-0.062489,,
4.2085,-0.010869,-0.037322,-0.10569,-0.11265,,
2.7687,-0.0080791,-0.082827,-0.14968,-0.15658,,
1.1132,-0.0051103,-0.1237,-0.19366,-0.19956,,
-0.5117,-0.0020356,-0.1611,-0.23927,-0.24289,,
-2.1708,0.001102,-0.20524,-0.27992,-0.27773,,
-3.8776,0.0042504,-0.24094,-0.31993,-0.31951,,
-5.3917,0.0073452,-0.27664,-0.35597,-0.35542,,
-6.8811,0.010308,-0.30812,-0.38569,-0.38008,,
-8.2573,0.013086,-0.32851,-0.4143,-0.41061,,
-9.4101,0.015606,-0.35297,-0.43764,-0.42808,,
-10.5245,0.017814,-0.36826,-0.45389,-0.44353,,
-11.3457,0.019636,-0.37813,-0.46637,-0.45526,,
-11.9592,0.021013,-0.38746,-0.47097,-0.45071,,
-12.3726,0.021899,-0.37674,-0.47025,-0.45406,,
-12.3586,0.022239,-0.36747,-0.46304,-0.44388,,
-12.1075,0.021998,-0.35426,-0.44683,-0.42306,,
-11.546,0.021157,-0.32491,-0.42547,-0.40378,,
-10.5903,0.019693,-0.29969,-0.39684,-0.37122,,
-9.4739,0.017629,-0.26146,-0.35899,-0.33243,,
-7.9931,0.014973,-0.21666,-0.31669,-0.29113,,
-6.2677,0.011783,-0.17435,-0.26702,-0.23739,,
-4.3729,0.0081193,-0.11803,-0.21225,-0.1895,,
-2.1309,0.0040494,-0.066068,-0.1558,-0.13276,,
0.18673,-0.00032306,-0.012,-0.093375,-0.067756,,
2.5953,-0.0048784,0.049556,-0.026083,-0.012689,,
5.0986,-0.0095009,0.10268,0.039874,0.048961,,
7.413,-0.014067,0.15853,0.10859,0.11289,,
9.6866,-0.018437,0.2126,0.17296,0.16951,,
11.7522,-0.02246,0.25563,0.23747,0.23272,,
13.5019,-0.026013,0.30626,0.29628,0.28431,,
15.0943,-0.028975,0.34664,0.35069,0.33279,,
16.2649,-0.031247,0.37422,0.40235,0.38068,,
17.0393,-0.032738,0.40159,0.44505,0.4148,,
17.4562,-0.033393,0.4141,0.4797,0.44951,,
17.2756,-0.03316,0.4239,0.50859,0.47573,,
16.7099,-0.03204,0.42669,0.52589,0.49093,,
15.6793,-0.030061,0.41564,0.53588,0.50159,,
14.1765,-0.027276,0.40705,0.53702,0.50027,,
12.454,-0.023766,0.38542,0.52733,0.49428,,
10.3278,-0.01963,0.35475,0.51208,0.48303,,
7.9675,-0.015011,0.32882,0.48632,0.45873,,
5.5003,-0.010054,0.29008,0.45558,0.43658,,
2.7963,-0.0049188,0.24735,0.42156,0.40438,,
0.15342,0.00022142,0.2031,0.38079,0.36823,,
-2.4422,0.0051949,0.15467,0.33789,0.33279,,
-4.9413,0.0098408,0.11596,0.2915,0.28539,,
-7.0634,0.014009,0.072784,0.24279,0.24505,,
-8.9543,0.017563,0.027385,0.19602,0.20411,,
-10.4821,0.020385,-0.0082265,0.14916,0.15359,,
-11.5472,0.022408,-0.049538,0.10545,0.11325,,
-12.3313,0.023562,-0.081011,0.065355,0.070868,,
-12.6026,0.023828,-0.10803,0.024645,0.028611,,
-12.4804,0.023226,-0.13831,-0.012592,-0.0038307,,
-12.0087,0.021798,-0.15388,-0.045896,-0.045969,,
-11.0218,0.019629,-0.16852,-0.076965,-0.080445,,
-9.7723,0.016793,-0.1837,-0.10401,-0.11073,,
-8.2496,0.013428,-0.18615,-0.13199,-0.14844,,
-6.4641,0.0096746,-0.19605,-0.15794,-0.17573,,
-4.7014,0.0056865,-0.19825,-0.18036,-0.20123,,
-2.8226,0.001613,-0.19767,-0.20456,-0.23056,,
-0.99391,-0.002391,-0.20531,-0.22471,-0.25235,,
0.66821,-0.0061682,-0.19765,-0.24652,-0.27892,,
2.3112,-0.0095812,-0.19587,-0.27191,-0.30119,,
3.66,-0.012517,-0.1956,-0.29514,-0.31915,,
4.7453,-0.01488,-0.18795,-0.32134,-0.34632,,
5.5934,-0.016589,-0.19267,-0.34559,-0.3638,,
5.9625,-0.01759,-0.19253,-0.36752,-0.38235,,
6.0594,-0.017867,-0.19475,-0.39122,-0.40366,,
5.7954,-0.017421,-0.20516,-0.41203,-0.4148,,
5.1394,-0.01627,-0.20353,-0.43135,-0.4312,,
4.3367,-0.014456,-0.21084,-0.45111,-0.44053,,
3.2126,-0.012057,-0.22102,-0.4635,-0.44388,,
1.8553,-0.0091418,-0.22556,-0.47372,-0.45107,,
0.36924,-0.0057989,-0.23823,-0.47883,-0.44819,,
-1.4003,-0.0021247,-0.24706,-0.47717,-0.44197,,
-3.1923,0.0017877,-0.25437,-0.47215,-0.43179,,
-5.0501,0.0058343,-0.26718,-0.45852,-0.40821,,
-6.9719,0.0099451,-0.2686,-0.43836,-0.39133,,
-8.713,0.014038,-0.27117,-0.41492,-0.36452,,
-10.4484,0.018028,-0.27526,-0.38246,-0.32753,,
-12.0851,0.021867,-0.26678,-0.345,-0.29341,,
-13.5413,0.025508,-0.26427,-0.30172,-0.24744,,
-15.0078,0.028912,-0.25505,-0.25155,-0.20099,,
-16.2555,0.032048,-0.24321,-0.19962,-0.15335,,
-17.3894,0.034914,-0.23176,-0.14405,-0.095888,,
-18.4248,0.037488,-0.2101,-0.08408,-0.044532,,
-19.1628,0.03976,-0.19062,-0.023555,0.014126,,
-19.8114,0.041734,-0.17398,0.040734,0.075537,,
-20.3111,0.043412,-0.14607,0.10277,0.12845,,
-20.5877,0.044769,-0.12466,0.16474,0.18878,,
-20.8548,0.04581,-0.098256,0.22624,0.24337,,
-20.8995,0.046523,-0.070588,0.28316,0.29365,,
-20.8101,0.046891,-0.050894,0.33698,0.34644,,
-20.6226,0.046904,-0.020833,0.38773,0.38547,,
-20.1132,0.046533,0.0061706,0.42994,0.42557,,
-19.4934,0.045766,0.0313,0.46982,0.46603,,
-18.6772,0.044581,0.063136,0.50325,0.49021,,
-17.6126,0.042969,0.08388,0.53277,0.51763,,
-16.4946,0.040921,0.10503,0.55852,0.53546,,
-15.1185,0.038435,0.1283,0.57365,0.54528,,
-13.5891,0.035538,0.14345,0.58297,0.5551,,
-11.9592,0.032246,0.16837,0.58396,0.54875,,
-10.0238,0.028586,0.18403,0.5777,0.54085,,
-8.0582,0.024629,0.19505,0.56708,0.529,,
-5.9764,0.02042,0.21052,0.54695,0.50039,,
-3.7649,0.016042,0.21546,0.51955,0.47489,,
-1.6821,0.011582,0.22318,0.48771,0.44101,,
0.44876,0.0071226,0.22521,0.44795,0.39875,,
2.4802,0.0027653,0.21845,0.40335,0.35674,,
4.3398,-0.0014075,0.21662,0.35231,0.29808,,
6.1903,-0.0053027,0.2083,0.29429,0.24086,,
7.7846,-0.00885,0.19339,0.23266,0.18567,,
9.1705,-0.011976,0.18377,0.1656,0.11875,,
10.3868,-0.014649,0.16226,0.09812,0.058419,,
11.2185,-0.016828,0.13902,0.029615,-0.0095768,,
11.8707,-0.018518,0.1199,-0.041864,-0.077213,,
12.2644,-0.019734,0.085202,-0.1131,-0.1403,,
12.3753,-0.020512,0.071843,-0.18278,-0.20758,,
12.4611,-0.020915,0.040353,-0.25285,-0.26863,,
12.3297,-0.021031,0.026764,-0.31157,-0.31161,,
12.1401,-0.020938,-0.019261,-0.36844,-0.36404,,
11.924,-0.02076,0.015405,-0.41815,-0.43874,,
11.6734,-0.020599,-0.073041,-0.45428,-0.40905,,
11.4698,-0.020564,-0.01124,-0.51085,-0.49368,,
11.4383,-0.020769,-0.065515,-0.50963,-0.49045,,
11.4796,-0.021303,-0.035611,-0.54052,-0.48638,,
11.8926,-0.022236,-0.034443,-0.53853,-0.50542,,
12.4702,-0.023632,-0.029192,-0.5265,-0.47956,,
13.3011,-0.025514,-0.0018144,-0.50149,-0.47405,,
14.4539,-0.027884,0.010628,-0.47967,-0.41803,,
15.6915,-0.030713,0.046499,-0.41926,-0.39409,,
17.2082,-0.033937,0.079044,-0.38596,-0.34824,,
18.8412,-0.037467,0.11503,-0.3227,-0.29078,,
20.5374,-0.041197,0.1448,-0.24566,-0.22853,,
22.3973,-0.044987,0.19637,-0.18633,-0.16496,,
24.1516,-0.048692,0.23693,-0.109,-0.1057,,
25.7927,-0.052144,0.27529,-0.025523,-0.033758,,
27.2993,-0.055201,0.30197,0.05197,0.051834,,
28.3761,-0.057699,0.34285,0.11424,0.10056,,
29.173,-0.059503,0.38043,0.19458,0.15766,,
29.5398,-0.060482,0.38619,0.25883,0.24038,,
29.386,-0.060546,0.41114,0.31143,0.27761,,
28.9099,-0.059643,0.4139,0.36408,0.30981,,
27.8566,-0.057732,0.41366,0.39266,0.3553,,
26.3264,-0.054834,0.4095,0.42368,0.39313,,
24.3982,-0.051,0.39812,0.43615,0.39253,,
21.9116,-0.046317,0.37148,0.44638,0.40139,,
19.1459,-0.040917,0.33824,0.43422,0.41204,,
16.048,-0.034938,0.3008,0.43008,0.39253,,
12.7049,-0.028568,0.27086,0.39683,0.37828,,
9.3969,-0.021997,0.24341,0.35884,0.34524,,
6.0515,-0.015446,0.18407,0.33364,0.32932,,
2.8112,-0.0091026,0.14758,0.27781,0.28695,,
-0.14318,-0.0031868,0.098736,0.22803,0.23499,,
-2.9421,0.0021264,0.063447,0.18768,0.21272,,
-5.2861,0.0066746,0.02105,0.1314,0.15933,,
-7.2314,0.010327,-0.014919,0.081222,0.12977,,
-8.7217,0.01298,-0.047458,0.037172,0.07039,,
-9.5502,0.014588,-0.075472,-0.013564,0.033279,,
-9.9253,0.015126,-0.091067,-0.053258,0.010295,,
-9.7725,0.014638,-0.1101,-0.088609,-0.043455,,
-9.0852,0.013185,-0.11394,-0.12666,-0.067038,,
-8.1052,0.010883,-0.13552,-0.14741,-0.094451,,
-6.7082,0.0078615,-0.13531,-0.16705,-0.12582,,
-5.0819,0.0043084,-0.13865,-0.18504,-0.14186,,
-3.3333,0.00040854,-0.13411,-0.20429,-0.16688,,
-1.3718,-0.0036214,-0.126,-0.20682,-0.18579,,
0.4952,-0.007583,-0.13825,-0.21925,-0.20099,,
2.226,-0.01125,-0.12337,-0.22957,-0.21596,,
3.7878,-0.014426,-0.1265,-0.22863,-0.22865,,
4.8908,-0.016939,-0.12425,-0.23672,-0.24122,,
5.6703,-0.018625,-0.13104,-0.24045,-0.24469,,
5.9577,-0.019358,-0.14443,-0.24599,-0.25845,,
5.6928,-0.019052,-0.15475,-0.25368,-0.2709,,
5.0491,-0.017644,-0.16778,-0.26484,-0.27761,,
3.8019,-0.015123,-0.18936,-0.27254,-0.29317,,
2.0737,-0.011518,-0.20471,-0.28627,-0.30634,,
-0.082951,-0.0068626,-0.23752,-0.30132,-0.31759,,
-2.8334,-0.001267,-0.27253,-0.30679,-0.32705,,
-5.8837,0.0051381,-0.30052,-0.32364,-0.33686,,
-9.2762,0.012228,-0.34079,-0.33284,-0.34333,,
-12.9449,0.019832,-0.37154,-0.34235,-0.35111,,
-16.5962,0.027769,-0.40576,-0.3512,-0.36045,,
-20.3566,0.035858,-0.44534,-0.35801,-0.35027,,
-24.0632,0.043918,-0.46958,-0.35429,-0.3571,,
-27.5602,0.051745,-0.50304,-0.34992,-0.34105,,
-30.9894,0.059192,-0.52268,-0.33827,-0.32274,,
-34.0411,0.06608,-0.53735,-0.3206,-0.31687,,
-36.7468,0.072262,-0.56171,-0.29948,-0.28216,,
-39.0774,0.07761,-0.56144,-0.26991,-0.25426,,
-40.7876,0.082029,-0.56,-0.23496,-0.22158,,
-42.0389,0.085407,-0.55359,-0.19425,-0.18148,,
-42.7206,0.087688,-0.52787,-0.15198,-0.13958,,
-42.7822,0.088834,-0.505,-0.099492,-0.088466,,
-42.4076,0.088803,-0.4664,-0.045606,-0.040701,,
-41.3739,0.087592,-0.4228,0.011368,0.01652,,
-39.8101,0.085221,-0.37725,0.076354,0.079727,,
-37.7555,0.081707,-0.31433,0.13579,0.13455,,
-35.0366,0.077104,-0.2531,0.1971,0.19728,,
-31.8968,0.071464,-0.18543,0.26169,0.25666,,
-28.2901,0.064859,-0.10703,0.32403,0.31603,,
-24.2349,0.057379,-0.028967,0.38046,0.37553,,
-19.9737,0.049128,0.051321,0.43911,0.42832,,
-15.3535,0.040227,0.13285,0.49079,0.47968,,
-10.5475,0.030794,0.20767,0.53871,0.52936,,
-5.6478,0.020963,0.29164,0.58327,0.56647,,
-0.52943,0.010902,0.36411,0.61935,0.6025,,
4.5084,0.00075922,0.43133,0.65392,0.63817,,
9.4781,-0.0092928,0.49905,0.67898,0.65481,,
14.302,-0.019073,0.55095,0.69339,0.66547,,
18.7437,-0.028426,0.6017,0.70161,0.67205,,
22.9195,-0.037166,0.64358,0.69784,0.66152,,
26.6325,-0.04512,0.6656,0.68391,0.64811,,
29.7971,-0.052147,0.68632,0.65982,0.61986,,
32.5375,-0.058086,0.69153,0.62791,0.5849,,
34.5792,-0.062822,0.68121,0.5899,0.54875,,
35.9725,-0.066268,0.67103,0.53549,0.49177,,
36.7336,-0.068351,0.63817,0.47407,0.43395,,
36.6502,-0.06903,0.5957,0.40327,0.36512,,
35.9482,-0.06833,0.54571,0.31856,0.28419,,
34.5405,-0.066271,0.48325,0.23033,0.20303,,
32.4526,-0.06294,0.42209,0.13585,0.10906,,
29.9503,-0.058457,0.34817,0.035598,0.017478,,
26.8904,-0.052975,0.26379,-0.061822,-0.069192,,
23.4579,-0.046685,0.18718,-0.1629,-0.16712,,
19.8107,-0.039792,0.099621,-0.26174,-0.25223,,
15.8663,-0.032534,0.017417,-0.35665,-0.33782,,
11.9564,-0.025161,-0.062569,-0.44953,-0.42569,,
8.101,-0.01792,-0.14205,-0.53596,-0.4962,,
4.4123,-0.011049,-0.20324,-0.61079,-0.56922,,
1.1904,-0.0047813,-0.25974,-0.67702,-0.62453,,
-1.6787,0.00068176,-0.31076,-0.72772,-0.66439,,
-4.0131,0.0051507,-0.34456,-0.76345,-0.69947,,
-5.6963,0.0084953,-0.37733,-0.78378,-0.71623,,
-6.9023,0.010636,-0.39141,-0.79209,-0.72089,,
-7.3838,0.011507,-0.39199,-0.78376,-0.71359,,
-7.2586,0.011127,-0.38895,-0.75883,-0.68546,,
-6.5718,0.0095521,-0.36575,-0.71967,-0.65434,,
-5.1807,0.0068833,-0.33785,-0.66747,-0.61244,,
-3.3773,0.0032687,-0.30174,-0.60166,-0.55306,,
-1.1686,-0.0010936,-0.25149,-0.52584,-0.49285,,
1.3963,-0.0060025,-0.20618,-0.442,-0.41671,,
3.9758,-0.011215,-0.14984,-0.34961,-0.33926,,
6.6574,-0.016481,-0.095573,-0.25701,-0.26073,,
9.2078,-0.021559,-0.04438,-0.16087,-0.17154,,
11.4975,-0.026208,0.01545,-0.065396,-0.093015,,
13.6107,-0.030198,0.069847,0.024949,-0.011612,,
15.2437,-0.033366,0.11824,0.11282,0.066559,,
16.4122,-0.035555,0.16672,0.19236,0.13659,,
17.1109,-0.036672,0.19904,0.26137,0.20435,,
17.1115,-0.036664,0.23107,0.32041,0.26013,,
16.6255,-0.03553,0.25781,0.36849,0.3055,,
15.5599,-0.033317,0.27117,0.40526,0.35255,,
13.9703,-0.030134,0.28675,0.43198,0.38104,,
12.1104,-0.026109,0.28562,0.44929,0.40402,,
9.8415,-0.021436,0.27868,0.45921,0.42509,,
7.3559,-0.016305,0.27691,0.45984,0.42904,,
4.8111,-0.010946,0.2618,0.45037,0.43251,,
2.1197,-0.0055858,0.24887,0.43628,0.42928,,
-0.39696,-0.0004438,0.22893,0.41315,0.41432,,
